From	Entry
ENSP00000255129	Q9HCZ1
ENSP00000255198	Q96IU2
ENSP00000255224	Q9H2B2
ENSP00000255390	O75880
ENSP00000255432	Q9HBX8
ENSP00000255448	O15075
ENSP00000255465	P78396
ENSP00000255495	Q8TE76
ENSP00000255531	Q8TAB3
ENSP00000255608	Q9BX70
ENSP00000255622	P35913
ENSP00000255631	Q9NZL4
ENSP00000255674	Q86VV8
ENSP00000255882	P42356
ENSP00000255945	Q9NUV9
ENSP00000256078	P01116
ENSP00000256079	O15397
ENSP00000256084	Q9NQ38
ENSP00000256151	Q9P031
ENSP00000256190	Q86WG5
ENSP00000256246	Q9BXT5
ENSP00000256324	Q7Z3D6
ENSP00000256339	Q9P2D8
ENSP00000256343	Q9H7T0
ENSP00000256389	O43506
ENSP00000256404	Q96S96
ENSP00000256429	Q9UBB5
ENSP00000256495	O14503
ENSP00000256538	Q7L8W6
ENSP00000256545	Q9NPA0
ENSP00000256552	Q7Z4N2
ENSP00000256637	Q99523
ENSP00000256646	Q04721
ENSP00000256652	Q93033
ENSP00000256707	Q9ULH0
ENSP00000256737	Q9BYT9
ENSP00000256759	P19883
ENSP00000256830	Q96PU5
ENSP00000256858	Q9P260
ENSP00000256925	Q8TDN4
ENSP00000257075	Q14671
ENSP00000257118	Q8IXK0
ENSP00000257189	P32926
ENSP00000257192	Q02413
ENSP00000257197	Q08554
ENSP00000257198	Q08554
ENSP00000257209	Q2V2M9
ENSP00000257215	Q9Y4D2
ENSP00000257248	P27352
ENSP00000257261	O95864
ENSP00000257290	P16234
ENSP00000257312	Q86YF9
ENSP00000257359	Q9UP79
ENSP00000257408	Q86Z14
ENSP00000257430	P25054
ENSP00000257548	Q70CQ3
ENSP00000257566	O15119
ENSP00000257567	O15119
ENSP00000257570	Q15646
ENSP00000257572	O00198
ENSP00000257600	Q86Y01
ENSP00000257663	Q9H2L4
ENSP00000257694	Q9NP80
ENSP00000257749	Q9BYV9
ENSP00000257766	Q5TB80
ENSP00000257769	Q9Y5W7
ENSP00000257818	P25791
ENSP00000257829	Q9H0A0
ENSP00000257831	Q9NZC4
ENSP00000257836	Q9BZD6
ENSP00000257860	P41219
ENSP00000257863	Q16671
ENSP00000257868	O95390
ENSP00000257894	Q8IYM0
ENSP00000257934	Q14674
ENSP00000257963	P36896
ENSP00000257966	Q13438
ENSP00000257981	Q9ULD8
ENSP00000258042	P28336
ENSP00000258052	O60906
ENSP00000258062	Q96D71
ENSP00000258080	O43464
ENSP00000258083	Q9BSG0
ENSP00000258098	Q9BXF6
ENSP00000258104	O75923
ENSP00000258169	Q99547
ENSP00000258200	Q96CD0
ENSP00000258201	Q9Y613
ENSP00000258214	Q96A19
ENSP00000258229	A6NKB5
ENSP00000258281	O75529
ENSP00000258302	P57771
ENSP00000258349	Q5TC82
ENSP00000258362	Q8N490
ENSP00000258382	Q9HB58
ENSP00000258390	Q96BY6
ENSP00000258400	P41595
ENSP00000258403	Q9BZV2
ENSP00000258411	Q9GZT5
ENSP00000258428	Q9UBZ9
ENSP00000258439	O75204
ENSP00000258449	Q8WUH2
ENSP00000258499	Q9H0E7
ENSP00000258526	O60486
ENSP00000258646	Q8NDN9
ENSP00000258654	Q96JB2
ENSP00000258662	Q9NV35
ENSP00000258682	Q13554
ENSP00000258770	Q969Z0
ENSP00000258796	Q9C0H2
ENSP00000258829	O15522
ENSP00000258873	Q96GR2
ENSP00000258884	Q6PCB6
ENSP00000258888	Q96L96
ENSP00000258955	Q9HA92
ENSP00000258969	O15335
ENSP00000258991	Q8IWB9
ENSP00000259008	Q9BX63
ENSP00000259021	O95251
ENSP00000259038	Q9HD33
ENSP00000259050	Q9H992
ENSP00000259056	Q7Z7M9
ENSP00000259089	P51451
ENSP00000259206	P18510
ENSP00000259213	Q9NZH7
ENSP00000259217	Q9NXE4
ENSP00000259235	Q9H0E3
ENSP00000259239	Q96G21
ENSP00000259241	O60243
ENSP00000259339	O14657
ENSP00000259371	Q5VWQ8
ENSP00000259400	P56962
ENSP00000259455	O75899
ENSP00000259460	Q7Z6M1
ENSP00000259477	Q9BPX5
ENSP00000259486	Q13822
ENSP00000259622	Q9Y5R5
ENSP00000259633	P21854
ENSP00000259711	Q9H1H9
ENSP00000259746	Q5T3F8
ENSP00000259750	Q5TCY1
ENSP00000259751	Q5JTD0
ENSP00000259782	Q9UJW2
ENSP00000259818	Q9BVA1
ENSP00000259873	Q9Y676
ENSP00000259883	Q96JS3
ENSP00000259895	Q92759
ENSP00000259953	Q8IXM6
ENSP00000259963	Q9UBU6
ENSP00000260061	Q14392
ENSP00000260126	Q9H2Y9
ENSP00000260128	Q8IWU6
ENSP00000260187	O75604
ENSP00000260197	Q92673
ENSP00000260210	Q9BRD0
ENSP00000260257	Q9BRP7
ENSP00000260270	P10109
ENSP00000260283	Q9P2F6
ENSP00000260302	P45452
ENSP00000260315	P51878
ENSP00000260323	Q8NB66
ENSP00000260327	Q05D32
ENSP00000260356	P07996
ENSP00000260363	Q02241
ENSP00000260376	Q2NL67
ENSP00000260385	Q96TC7
ENSP00000260402	Q00722
ENSP00000260404	Q9NQU5
ENSP00000260453	Q8NEH6
ENSP00000260502	O75815
ENSP00000260506	Q5T0N5
ENSP00000260526	Q52LW3
ENSP00000260569	Q76N32
ENSP00000260570	Q9UG01
ENSP00000260600	O60266
ENSP00000260641	P61160
ENSP00000260643	Q9HCU5
ENSP00000260653	O95343
ENSP00000260733	O95359
ENSP00000260753	Q96Q89
ENSP00000260777	A0MZ66
ENSP00000260803	Q9UK59
ENSP00000260810	Q92547
ENSP00000260818	O75165
ENSP00000260952	Q9NWL6
ENSP00000260970	Q13427
ENSP00000261007	P02708
ENSP00000261008	P02708
ENSP00000261017	Q9NYB9
ENSP00000261024	Q9NP59
ENSP00000261038	Q96SL1
ENSP00000261167	Q9Y2W2
ENSP00000261172	Q99645
ENSP00000261173	P20020
ENSP00000261183	Q9BZF1
ENSP00000261192	P54687
ENSP00000261197	Q92185
ENSP00000261207	O14974
ENSP00000261220	P50579
ENSP00000261226	Q9ULS5
ENSP00000261233	Q9Y616
ENSP00000261244	Q9BVV6
ENSP00000261249	Q32P41
ENSP00000261250	Q9NQ89
ENSP00000261263	Q9UL25
ENSP00000261275	O60320
ENSP00000261302	O00409
ENSP00000261303	P62191
ENSP00000261326	Q96EN8
ENSP00000261366	P20700
ENSP00000261367	Q9Y6H5
ENSP00000261368	Q9Y6H5
ENSP00000261374	Q9Y278
ENSP00000261381	Q86Y38
ENSP00000261383	Q8TD57
ENSP00000261396	Q8WUM0
ENSP00000261405	P04275
ENSP00000261438	P57682
ENSP00000261439	Q86TI0
ENSP00000261441	Q5VWQ0
ENSP00000261448	O14958
ENSP00000261454	Q92786
ENSP00000261458	Q5VTY9
ENSP00000261461	Q15172
ENSP00000261464	O00463
ENSP00000261475	Q969Q6
ENSP00000261479	P60900
ENSP00000261491	Q86XP1
ENSP00000261503	Q5M775
ENSP00000261509	Q8WX93
ENSP00000261514	P51790
ENSP00000261520	Q659A1
ENSP00000261523	P35398
ENSP00000261530	Q9NWQ4
ENSP00000261569	O15021
ENSP00000261584	Q86YC2
ENSP00000261588	O60303
ENSP00000261590	Q14126
ENSP00000261593	Q8WVD3
ENSP00000261601	P54578
ENSP00000261609	O95714
ENSP00000261615	P16444
ENSP00000261622	Q01650
ENSP00000261632	Q13099
ENSP00000261637	O75691
ENSP00000261643	Q12887
ENSP00000261647	Q6DKK2
ENSP00000261652	O14836
ENSP00000261654	Q6QNK2
ENSP00000261658	Q9NZS9
ENSP00000261674	Q12872
ENSP00000261707	P31645
ENSP00000261712	O00231
ENSP00000261714	Q13867
ENSP00000261721	Q9H0C5
ENSP00000261726	O14529
ENSP00000261729	O95294
ENSP00000261739	Q8IZ07
ENSP00000261741	Q9Y4C8
ENSP00000261745	Q14CX7
ENSP00000261751	P30926
ENSP00000261758	Q14696
ENSP00000261769	P12830
ENSP00000261778	Q9C0B7
ENSP00000261797	P52848
ENSP00000261800	Q9NYQ8
ENSP00000261835	Q9Y6A2
ENSP00000261839	Q9NQX4
ENSP00000261842	Q9UPM8
ENSP00000261845	Q16659
ENSP00000261847	Q93073
ENSP00000261866	Q96JI7
ENSP00000261867	O14863
ENSP00000261868	O75822
ENSP00000261881	Q9BVW5
ENSP00000261888	Q8N5Y8
ENSP00000261892	O60721
ENSP00000261893	P83111
ENSP00000261897	Q6NWY9
ENSP00000261900	O60563
ENSP00000261908	Q92859
ENSP00000261917	Q9Y3Q4
ENSP00000261918	O75326
ENSP00000261921	Q08397
ENSP00000261937	P35916
ENSP00000261942	Q96CS3
ENSP00000261944	Q9BYE9
ENSP00000261947	Q86XS8
ENSP00000261973	P49756
ENSP00000261980	P58304
ENSP00000262013	O60271
ENSP00000262027	P56192
ENSP00000262041	P50222
ENSP00000262056	P23588
ENSP00000262065	Q15546
ENSP00000262077	P49790
ENSP00000262093	P22830
ENSP00000262096	Q9UIJ5
ENSP00000262102	Q9ULD2
ENSP00000262105	P33991
ENSP00000262113	P54296
ENSP00000262126	Q6UB98
ENSP00000262127	Q8TAP6
ENSP00000262133	Q08999
ENSP00000262139	Q5MNZ9
ENSP00000262144	Q6PJI9
ENSP00000262146	Q15390
ENSP00000262177	O75190
ENSP00000262186	Q12809
ENSP00000262188	Q6STE5
ENSP00000262189	Q8NEZ4
ENSP00000262193	P20618
ENSP00000262198	Q6IQ32
ENSP00000262215	Q9Y6D6
ENSP00000262219	P27216
ENSP00000262227	Q9P2N2
ENSP00000262233	O00423
ENSP00000262238	P25490
ENSP00000262239	Q13362
ENSP00000262241	Q9UKL0
ENSP00000262259	Q9Y473
ENSP00000262288	Q9HB40
ENSP00000262293	Q96HE9
ENSP00000262304	P98161
ENSP00000262305	O75154
ENSP00000262315	Q8WVB6
ENSP00000262316	Q96CC6
ENSP00000262346	Q8N6S4
ENSP00000262365	P0C5J1
ENSP00000262366	Q9BZE0
ENSP00000262367	Q92793
ENSP00000262374	Q9BT22
ENSP00000262376	Q9NPG3
ENSP00000262384	O75113
ENSP00000262415	Q14562
ENSP00000262426	Q12946
ENSP00000262429	O75185
ENSP00000262441	O95838
ENSP00000262442	Q9NYC9
ENSP00000262445	P45985
ENSP00000262450	Q8TDI0
ENSP00000262456	Q9Y283
ENSP00000262457	Q9Y283
ENSP00000262460	Q14691
ENSP00000262461	P55011
ENSP00000262464	P35556
ENSP00000262467	Q9C000
ENSP00000262483	Q9BZ71
ENSP00000262487	B1AKI9
ENSP00000262507	O75208
ENSP00000262510	Q86WI3
ENSP00000262518	Q6ZRS2
ENSP00000262519	O15047
ENSP00000262544	Q15437
ENSP00000262545	P16519
ENSP00000262547	Q9NVP4
ENSP00000262577	Q8IXZ2
ENSP00000262585	A2RUS2
ENSP00000262593	Q9P104
ENSP00000262623	P20648
ENSP00000262626	P05981
ENSP00000262627	Q86X29
ENSP00000262630	Q9Y2Y4
ENSP00000262633	Q9BTD8
ENSP00000262640	P51809
ENSP00000262644	Q9NX62
ENSP00000262650	Q96J02
ENSP00000262653	O43439
ENSP00000262659	Q9NUG4
ENSP00000262676	Q5SRH9
ENSP00000262679	O43847
ENSP00000262710	Q9UKV3
ENSP00000262715	Q99973
ENSP00000262719	O60346
ENSP00000262722	P23142
ENSP00000262726	Q5THR3
ENSP00000262738	Q9NYQ6
ENSP00000262741	Q92569
ENSP00000262752	Q9UK32
ENSP00000262753	Q8WVV4
ENSP00000262765	Q9H0J4
ENSP00000262776	Q08380
ENSP00000262794	Q9BXT6
ENSP00000262803	Q92900
ENSP00000262812	O14579
ENSP00000262815	Q9Y6X3
ENSP00000262817	Q9UK28
ENSP00000262836	O75914
ENSP00000262839	Q9UL62
ENSP00000262844	Q9Y4X0
ENSP00000262854	Q7Z6Z7
ENSP00000262865	P17213
ENSP00000262894	Q9UK10
ENSP00000262895	Q16478
ENSP00000262901	P81133
ENSP00000262903	Q8IYU2
ENSP00000262904	O00716
ENSP00000262919	O75882
ENSP00000262932	Q8N129
ENSP00000262961	Q9UPR6
ENSP00000262962	Q9BW85
ENSP00000262965	P15923
ENSP00000262966	Q8N594
ENSP00000262970	Q8TF21
ENSP00000262971	Q8N2W9
ENSP00000263025	P27361
ENSP00000263036	Q96CV9
ENSP00000263038	O14832
ENSP00000263056	P41279
ENSP00000263063	Q9NVV4
ENSP00000263071	Q14162
ENSP00000263087	P38570
ENSP00000263093	Q9Y2P5
ENSP00000263094	Q8IZY2
ENSP00000263095	O43296
ENSP00000263100	P04217
ENSP00000263116	O95755
ENSP00000263119	Q9Y6J0
ENSP00000263174	Q9NP74
ENSP00000263187	O15457
ENSP00000263196	P98153
ENSP00000263201	O75419
ENSP00000263205	Q96RN5
ENSP00000263208	P54198
ENSP00000263212	P49593
ENSP00000263228	Q712K3
ENSP00000263233	P08247
ENSP00000263246	Q9UNF0
ENSP00000263253	Q09472
ENSP00000263257	Q9UNW9
ENSP00000263268	Q8N565
ENSP00000263269	O15399
ENSP00000263270	P53680
ENSP00000263280	Q9NRL3
ENSP00000263331	Q9H9Y6
ENSP00000263334	Q06710
ENSP00000263335	Q06710
ENSP00000263346	Q9BQ70
ENSP00000263370	Q96DU7
ENSP00000263377	O60885
ENSP00000263383	A1L0T0
ENSP00000263388	Q9UM47
ENSP00000263408	P02748
ENSP00000263413	P13671
ENSP00000263430	O75023
ENSP00000263433	Q9BZL4
ENSP00000263434	Q9HD43
ENSP00000263441	O75061
ENSP00000263461	Q9BZH6
ENSP00000263463	P06401
ENSP00000263464	Q13489
ENSP00000263468	Q9P2H0
ENSP00000263525	Q92752
ENSP00000263545	Q9Y383
ENSP00000263549	Q9H0J9
ENSP00000263574	Q06481
ENSP00000263575	Q06481
ENSP00000263620	Q99856
ENSP00000263630	Q3V6T2
ENSP00000263634	Q9Y575
ENSP00000263635	Q9C0D5
ENSP00000263636	O60449
ENSP00000263640	Q04771
ENSP00000263650	Q9H0X9
ENSP00000263663	Q53T94
ENSP00000263666	Q9UPQ7
ENSP00000263674	Q96PE2
ENSP00000263681	Q15054
ENSP00000263688	Q9UBS9
ENSP00000263697	O75937
ENSP00000263710	Q7Z460
ENSP00000263734	Q99814
ENSP00000263753	Q5FBB7
ENSP00000263773	Q8N3X1
ENSP00000263774	O75489
ENSP00000263791	Q9P2K8
ENSP00000263798	Q06418
ENSP00000263800	P29376
ENSP00000263801	Q12888
ENSP00000263805	Q9H2Y7
ENSP00000263846	O43581
ENSP00000263847	P22059
ENSP00000263849	Q96GY0
ENSP00000263856	Q9Y3E7
ENSP00000263857	O95602
ENSP00000263881	Q8IVH8
ENSP00000263915	Q14449
ENSP00000263923	P35968
ENSP00000263956	Q9Y5Q9
ENSP00000263962	Q8IYB4
ENSP00000263967	P42336
ENSP00000263980	P19634
ENSP00000263991	Q8NDI1
ENSP00000264010	P49711
ENSP00000264012	P22223
ENSP00000264020	Q9NQC8
ENSP00000264021	Q9NQC8
ENSP00000264025	Q15223
ENSP00000264029	O43280
ENSP00000264033	P22681
ENSP00000264036	P43121
ENSP00000264047	Q9GZV3
ENSP00000264051	Q8N5V2
ENSP00000264057	Q16760
ENSP00000264059	Q9BUP0
ENSP00000264080	Q9NPR9
ENSP00000264094	P58215
ENSP00000264126	P81274
ENSP00000264156	Q14566
ENSP00000264157	O60583
ENSP00000264158	Q15042
ENSP00000264159	Q5FWF4
ENSP00000264160	Q15032
ENSP00000264161	P14868
ENSP00000264162	P09848
ENSP00000264169	O43929
ENSP00000264183	Q4LE39
ENSP00000264184	Q4LE39
ENSP00000264192	O60759
ENSP00000264211	O43432
ENSP00000264218	P48645
ENSP00000264221	P22234
ENSP00000264229	Q6ZU35
ENSP00000264230	Q8NC60
ENSP00000264233	O75417
ENSP00000264245	Q2M1Z3
ENSP00000264246	P33681
ENSP00000264266	Q9H3U5
ENSP00000264276	Q96Q42
ENSP00000264279	Q9Y2X3
ENSP00000264313	Q9P270
ENSP00000264318	P48169
ENSP00000264331	Q02880
ENSP00000264345	Q15034
ENSP00000264346	Q8IVU3
ENSP00000264350	Q9UII4
ENSP00000264360	Q9P2E7
ENSP00000264376	P07320
ENSP00000264380	Q9Y2I7
ENSP00000264381	P06276
ENSP00000264382	P14410
ENSP00000264399	Q13237
ENSP00000264414	Q13618
ENSP00000264424	Q02153
ENSP00000264431	Q9Y4G8
ENSP00000264433	Q9P278
ENSP00000264447	Q14966
ENSP00000264471	Q96GZ6
ENSP00000264485	Q9Y6R1
ENSP00000264498	P09038
ENSP00000264501	Q2LD37
ENSP00000264538	Q9NWB7
ENSP00000264554	P98077
ENSP00000264555	Q9P1Y6
ENSP00000264563	P20809
ENSP00000264595	P20933
ENSP00000264596	Q8TAT5
ENSP00000264605	Q9BV36
ENSP00000264637	P10827
ENSP00000264638	P78357
ENSP00000264644	Q9UHV5
ENSP00000264649	Q93050
ENSP00000264663	Q13423
ENSP00000264664	O15520
ENSP00000264668	Q9UBK8
ENSP00000264705	P27708
ENSP00000264708	P01189
ENSP00000264709	Q9Y6K1
ENSP00000264712	O14782
ENSP00000264716	P15408
ENSP00000264720	Q8WUA4
ENSP00000264728	Q8WWA1
ENSP00000264731	Q9H3D4
ENSP00000264735	Q9HDD0
ENSP00000264748	Q8N441
ENSP00000264758	P35611
ENSP00000264764	P32298
ENSP00000264771	Q9BSA9
ENSP00000264773	Q9H2S1
ENSP00000264779	Q86WP2
ENSP00000264790	Q13201
ENSP00000264805	O76074
ENSP00000264818	P29597
ENSP00000264820	Q9P2T0
ENSP00000264827	Q96ED9
ENSP00000264833	O95897
ENSP00000264839	Q86UR5
ENSP00000264864	Q8TCG2
ENSP00000264866	Q8N5T2
ENSP00000264867	Q9UBK2
ENSP00000264883	Q7Z3B4
ENSP00000264904	O60763
ENSP00000264914	P15848
ENSP00000264926	Q9NS91
ENSP00000264935	Q9P209
ENSP00000264938	P48764
ENSP00000264951	Q8IZH2
ENSP00000264952	Q8WTQ7
ENSP00000264956	P57679
ENSP00000264982	Q8NHQ1
ENSP00000264990	Q709F0
ENSP00000264992	Q2TB18
ENSP00000264993	Q9UKY7
ENSP00000265007	O94993
ENSP00000265016	Q10588
ENSP00000265018	Q9ULE4
ENSP00000265022	P49619
ENSP00000265026	O43283
ENSP00000265029	Q9UGM5
ENSP00000265056	P49736
ENSP00000265069	Q96KR1
ENSP00000265070	Q9H4A6
ENSP00000265073	P53999
ENSP00000265074	P17342
ENSP00000265077	P13611
ENSP00000265080	O14827
ENSP00000265081	P20585
ENSP00000265097	Q96J01
ENSP00000265104	Q8TE73
ENSP00000265107	Q9NW82
ENSP00000265109	Q9P0K7
ENSP00000265131	P24821
ENSP00000265136	O75128
ENSP00000265140	Q9BQI6
ENSP00000265148	Q02224
ENSP00000265149	Q6N021
ENSP00000265162	Q07075
ENSP00000265164	P55212
ENSP00000265165	Q9UJU2
ENSP00000265171	P01133
ENSP00000265174	O43252
ENSP00000265175	O95487
ENSP00000265229	Q9NWU5
ENSP00000265271	Q9P2N5
ENSP00000265272	Q96AA8
ENSP00000265276	Q9HCL2
ENSP00000265284	Q04727
ENSP00000265293	Q8IX03
ENSP00000265294	O00591
ENSP00000265295	Q96EA4
ENSP00000265299	Q4G0A6
ENSP00000265340	P78337
ENSP00000265342	Q6MZW2
ENSP00000265348	Q14999
ENSP00000265354	P11831
ENSP00000265361	Q99985
ENSP00000265381	Q02410
ENSP00000265382	O14986
ENSP00000265385	P20839
ENSP00000265393	Q86VP1
ENSP00000265404	Q9ULZ2
ENSP00000265433	O60934
ENSP00000265436	O15409
ENSP00000265437	Q9NRC1
ENSP00000265440	O14948
ENSP00000265441	P09544
ENSP00000265447	P50995
ENSP00000265459	Q9P2S2
ENSP00000265460	Q9Y2G1
ENSP00000265471	O94766
ENSP00000265512	P08319
ENSP00000265517	P55157
ENSP00000265560	Q13107
ENSP00000265562	Q9H3S7
ENSP00000265565	Q12770
ENSP00000265572	P41145
ENSP00000265577	Q05084
ENSP00000265586	O15440
ENSP00000265593	P51788
ENSP00000265598	Q9UQV4
ENSP00000265602	Q8N157
ENSP00000265620	P63092
ENSP00000265626	Q969W9
ENSP00000265651	Q9UK99
ENSP00000265678	Q15349
ENSP00000265689	P35790
ENSP00000265713	Q92794
ENSP00000265717	P31323
ENSP00000265723	P21439
ENSP00000265724	P08183
ENSP00000265727	Q9P0K1
ENSP00000265748	Q9NQW6
ENSP00000265755	Q9UHL9
ENSP00000265770	Q9H169
ENSP00000265773	P51531
ENSP00000265800	Q08495
ENSP00000265801	Q9Y250
ENSP00000265806	Q9Y3T6
ENSP00000265849	P54278
ENSP00000265854	Q9Y6D9
ENSP00000265857	Q7L5D6
ENSP00000265872	Q8IX12
ENSP00000265896	Q14534
ENSP00000265922	O60477
ENSP00000265960	Q9BPZ7
ENSP00000265961	Q9BPZ7
ENSP00000265978	Q8N612
ENSP00000265992	Q5T5M9
ENSP00000265997	Q8NE35
ENSP00000266000	Q9UER7
ENSP00000266022	P78332
ENSP00000266027	P04899
ENSP00000266031	Q12794
ENSP00000266037	Q8IZD9
ENSP00000266058	O75093
ENSP00000266066	Q5T4F7
ENSP00000266070	Q9BTC0
ENSP00000266077	Q9NR83
ENSP00000266086	Q9NY91
ENSP00000266254	O95922
ENSP00000266263	Q9UDX5
ENSP00000266269	Q9HBE1
ENSP00000266376	Q13936
ENSP00000266505	Q86YW0
ENSP00000266508	Q6ZN18
ENSP00000266509	Q9NYB5
ENSP00000266556	Q9BX59
ENSP00000266557	P26842
ENSP00000266560	P82980
ENSP00000266646	P58166
ENSP00000266659	P48060
ENSP00000266671	Q8WV24
ENSP00000266679	Q16630
ENSP00000266736	Q96NU7
ENSP00000266742	Q8NHV4
ENSP00000266743	Q8IZU3
ENSP00000266744	P50553
ENSP00000266771	Q8N697
ENSP00000266880	Q96EP1
ENSP00000266971	P51687
ENSP00000266980	Q6ZMH5
ENSP00000267023	Q9BQ15
ENSP00000267064	Q8TAQ2
ENSP00000267101	P21860
ENSP00000267113	Q9BSJ8
ENSP00000267163	P06400
ENSP00000267199	Q96AX1
ENSP00000267202	Q9H9H4
ENSP00000267215	Q9NSV4
ENSP00000267229	Q5T8P6
ENSP00000267260	A7MD48
ENSP00000267287	Q5VZF2
ENSP00000267291	Q8IZP6
ENSP00000267294	Q96T25
ENSP00000267328	Q9NX57
ENSP00000267383	Q86UP0
ENSP00000267425	Q86U38
ENSP00000267430	Q8IYD8
ENSP00000267485	Q86TY3
ENSP00000267525	Q92731
ENSP00000267549	Q8IYL9
ENSP00000267568	Q8N8N7
ENSP00000267584	Q96M32
ENSP00000267622	Q15643
ENSP00000267803	Q1HG43
ENSP00000267811	Q99081
ENSP00000267814	Q00796
ENSP00000267838	Q8IV50
ENSP00000267845	P19113
ENSP00000267884	P37108
ENSP00000267889	A7MBM2
ENSP00000267890	Q6IQ55
ENSP00000267938	Q8WVN8
ENSP00000267951	P32297
ENSP00000267984	Q9H1K6
ENSP00000268042	Q8NCT1
ENSP00000268053	P05108
ENSP00000268058	P29590
ENSP00000268059	P29590
ENSP00000268070	Q8TE56
ENSP00000268124	P54098
ENSP00000268125	P12271
ENSP00000268130	Q6P2C0
ENSP00000268138	Q7Z2Z1
ENSP00000268154	Q8N1W2
ENSP00000268164	Q92186
ENSP00000268182	P46940
ENSP00000268281	Q5K4E3
ENSP00000268314	Q96C12
ENSP00000268389	O95976
ENSP00000268459	Q969G9
ENSP00000268482	Q92620
ENSP00000268485	Q96A59
ENSP00000268489	Q15911
ENSP00000268603	P55287
ENSP00000268616	Q8WYQ9
ENSP00000268624	Q8NCV1
ENSP00000268655	Q15697
ENSP00000268679	O75081
ENSP00000268711	Q9NWA0
ENSP00000268719	Q8IVV7
ENSP00000268793	Q9H4B8
ENSP00000268797	Q3B7J2
ENSP00000268802	Q9ULX3
ENSP00000268893	O95153
ENSP00000268910	Q8IWB6
ENSP00000268933	Q9H201
ENSP00000268942	Q9BSJ5
ENSP00000268957	P50616
ENSP00000268989	O43147
ENSP00000269080	O94911
ENSP00000269081	Q8WWZ4
ENSP00000269122	Q00610
ENSP00000269137	Q15532
ENSP00000269141	P19022
ENSP00000269187	Q13433
ENSP00000269195	Q10472
ENSP00000269197	Q9C0F0
ENSP00000269202	Q16820
ENSP00000269214	Q5FWF5
ENSP00000269216	Q92908
ENSP00000269217	Q16787
ENSP00000269218	Q9C091
ENSP00000269221	Q96DM3
ENSP00000269228	O15118
ENSP00000269243	P35580
ENSP00000269280	Q9C000
ENSP00000269289	Q9H091
ENSP00000269296	Q8N4C8
ENSP00000269299	P07306
ENSP00000269318	Q4G0X9
ENSP00000269346	Q9BSA4
ENSP00000269383	Q6PJ69
ENSP00000269391	Q96PX1
ENSP00000269392	Q9UPN4
ENSP00000269394	Q32MQ0
ENSP00000269397	O00257
ENSP00000269485	Q9Y6Q6
ENSP00000269499	Q9C0B9
ENSP00000269576	P13645
ENSP00000269601	P83876
ENSP00000269740	Q9BRY0
ENSP00000269829	Q6NX49
ENSP00000269844	P57071
ENSP00000269848	P17858
ENSP00000269967	Q96F63
ENSP00000269973	Q02386
ENSP00000269980	P12694
ENSP00000270014	Q12901
ENSP00000270066	Q9H0W8
ENSP00000270112	P57058
ENSP00000270115	Q8IYG6
ENSP00000270162	P57059
ENSP00000270172	Q9UJW3
ENSP00000270202	P31749
ENSP00000270223	Q09019
ENSP00000270225	Q9UBE0
ENSP00000270301	O43379
ENSP00000270357	Q9HAU8
ENSP00000270362	Q9HC96
ENSP00000270442	P43630
ENSP00000270458	Q8WXS5
ENSP00000270517	Q9BQ95
ENSP00000270538	O43615
ENSP00000270593	Q9BZG2
ENSP00000270617	Q8WTR7
ENSP00000270631	Q96A98
ENSP00000270642	A6NGN9
ENSP00000270708	Q9P2S5
ENSP00000270722	Q9HAZ2
ENSP00000270747	Q8IW93
ENSP00000270861	O00444
ENSP00000270879	O75636
ENSP00000271227	Q8N4M1
ENSP00000271234	Q5T0N5
ENSP00000271277	Q9P2B4
ENSP00000271332	Q9HCU4
ENSP00000271385	Q5VZP5
ENSP00000271417	Q71H61
ENSP00000271532	Q96PJ5
ENSP00000271588	Q96RW7
ENSP00000271620	Q86TP1
ENSP00000271715	Q7Z3K3
ENSP00000271751	O95259
ENSP00000271764	P41214
ENSP00000271835	Q9UBG3
ENSP00000271843	O76095
ENSP00000271854	Q5VU65
ENSP00000271883	Q3T8J9
ENSP00000271915	Q9UGI6
ENSP00000272139	Q9BU76
ENSP00000272190	P00797
ENSP00000272224	Q7Z4P5
ENSP00000272227	Q15084
ENSP00000272233	P62745
ENSP00000272238	Q8NEY4
ENSP00000272321	O95876
ENSP00000272371	Q9HC10
ENSP00000272425	Q9UHE5
ENSP00000272427	Q9Y2D4
ENSP00000272430	Q9BST9
ENSP00000272433	Q8TD22
ENSP00000272520	Q7Z5L3
ENSP00000272542	Q8WUM9
ENSP00000272610	Q6P2I3
ENSP00000272638	Q92575
ENSP00000272746	O43516
ENSP00000272771	Q9UIK5
ENSP00000272789	Q9BWT1
ENSP00000272793	Q6ZT12
ENSP00000272797	Q8NBE8
ENSP00000272845	Q8N2C7
ENSP00000272849	O60462
ENSP00000272852	Q8IVL8
ENSP00000272895	Q86UK0
ENSP00000272902	Q8NBK3
ENSP00000272937	Q96HZ4
ENSP00000272972	Q9P2S6
ENSP00000273063	P48751
ENSP00000273067	Q9P2E8
ENSP00000273077	Q8N490
ENSP00000273153	Q96S65
ENSP00000273173	Q9Y267
ENSP00000273221	Q6DN90
ENSP00000273261	Q96JA1
ENSP00000273286	Q9HBL6
ENSP00000273317	Q9UGP4
ENSP00000273352	Q96K78
ENSP00000273390	Q7Z4T9
ENSP00000273482	P48995
ENSP00000273541	Q9ULR0
ENSP00000273590	P57738
ENSP00000273598	Q9BSH3
ENSP00000273691	Q86SU0
