From	Entry
ENSG00000091536	Q9UKN7
ENSG00000091542	Q6P6C2
ENSG00000091583	P02749
ENSG00000091592	Q9C000
ENSG00000091622	Q9BZ71
ENSG00000091656	Q86UP3
ENSG00000091704	P15085
ENSG00000091732	Q86WB0
ENSG00000091831	P03372
ENSG00000091844	Q9UGC6
ENSG00000091879	O15123
ENSG00000091986	Q76M96
ENSG00000092009	P23946
ENSG00000092020	Q969Q6
ENSG00000092051	Q96JJ6
ENSG00000092054	P12883
ENSG00000092068	Q9UHI5
ENSG00000092098	Q96EP0
ENSG00000092108	Q8WVM8
ENSG00000092140	Q7L622
ENSG00000092148	Q9ULT8
ENSG00000092199	P07910
ENSG00000092201	Q9Y5B9
ENSG00000092203	O94842
ENSG00000092295	P22735
ENSG00000092377	Q9BQ87
ENSG00000092439	Q96QT4
ENSG00000092445	Q06418
ENSG00000092529	P20807
ENSG00000092531	O00161
ENSG00000092758	Q14050
ENSG00000092820	P15311
ENSG00000092850	Q9UIF3
ENSG00000092853	Q9HAW4
ENSG00000092929	Q70J99
ENSG00000092964	Q16555
ENSG00000093009	O75419
ENSG00000093010	P21964
ENSG00000093217	O75191
ENSG00000094755	O00591
ENSG00000094880	Q9UJX2
ENSG00000094916	P45973
ENSG00000094963	Q99518
ENSG00000094975	Q9UBS9
ENSG00000095002	P43246
ENSG00000095015	Q13233
ENSG00000095066	Q96ED9
ENSG00000095110	Q8N323
ENSG00000095203	Q9H329
ENSG00000095303	P23219
ENSG00000095319	Q5SRE5
ENSG00000095370	Q8N5H7
ENSG00000095383	Q9BYX2
ENSG00000095539	Q9NTN9
ENSG00000095587	Q9Y6L7
ENSG00000095637	Q9BX66
ENSG00000095713	Q9NQ79
ENSG00000095739	Q13145
ENSG00000095752	P20809
ENSG00000095777	Q8NEV4
ENSG00000095787	Q9BTA9
ENSG00000095917	Q9BZJ3
ENSG00000095932	O75264
ENSG00000095951	P15822
ENSG00000096063	Q96SB4
ENSG00000096070	Q9ULD4
ENSG00000096264	O95944
ENSG00000096384	P08238
ENSG00000096433	Q14573
ENSG00000096696	P15924
ENSG00000096717	Q96EB6
ENSG00000096872	Q96LB3
ENSG00000097007	P00519
ENSG00000097021	O00154
ENSG00000097046	O00311
ENSG00000097096	Q5VT97
ENSG00000099139	Q92824
ENSG00000099194	O00767
ENSG00000099219	Q7Z2K6
ENSG00000099250	O14786
ENSG00000099256	Q9NRG1
ENSG00000099260	Q9NP74
ENSG00000099282	O95858
ENSG00000099290	Q641Q2
ENSG00000099326	P28698
ENSG00000099330	Q9H607
ENSG00000099338	Q6ZRH7
ENSG00000099364	Q6PCT2
ENSG00000099381	O15047
ENSG00000099385	Q8WUZ0
ENSG00000099617	O43921
ENSG00000099624	P30049
ENSG00000099625	Q8N350
ENSG00000099715	Q9BZA8
ENSG00000099769	P35858
ENSG00000099810	Q13126
ENSG00000099814	Q9Y4F5
ENSG00000099822	Q9UL51
ENSG00000099834	Q9HBB8
ENSG00000099860	O75293
ENSG00000099866	Q13477
ENSG00000099875	Q9HBH9
ENSG00000099901	P43487
ENSG00000099904	Q9ULC8
ENSG00000099910	Q53GT1
ENSG00000099917	Q96RN5
ENSG00000099937	P05546
ENSG00000099953	P24347
ENSG00000099956	Q12824
ENSG00000099957	O15547
ENSG00000099958	Q96Q80
ENSG00000099968	Q9BXK5
ENSG00000099991	Q9Y6J0
ENSG00000099992	Q9BXI6
ENSG00000099994	Q9UGT4
ENSG00000099995	Q15459
ENSG00000099999	Q9Y6U7
ENSG00000100014	Q69YQ0
ENSG00000100023	Q13356
ENSG00000100024	Q9UBR1
ENSG00000100029	O00541
ENSG00000100030	P28482
ENSG00000100031	P19440
ENSG00000100033	O43272
ENSG00000100034	P49593
ENSG00000100056	Q96DF8
ENSG00000100065	Q9BWT7
ENSG00000100083	Q9UJY5
ENSG00000100084	P54198
ENSG00000100092	Q9Y3L3
ENSG00000100095	Q9BYH1
ENSG00000100104	Q9UH36
ENSG00000100105	Q9HBE1
ENSG00000100106	Q9H2D6
ENSG00000100109	Q9UBB9
ENSG00000100124	Q6NXT1
ENSG00000100139	Q8N3F8
ENSG00000100142	P61218
ENSG00000100146	P56693
ENSG00000100150	O75140
ENSG00000100151	Q9NRD5
ENSG00000100154	Q96AY4
ENSG00000100156	O95907
ENSG00000100191	Q9NY91
ENSG00000100201	Q92841
ENSG00000100207	Q9UGU0
ENSG00000100211	Q9Y3M2
ENSG00000100218	Q9UHP6
ENSG00000100219	P17861
ENSG00000100220	Q9Y3I0
ENSG00000100227	Q9BY77
ENSG00000100228	O95755
ENSG00000100239	O75170
ENSG00000100242	Q9UH99
ENSG00000100258	Q9BU23
ENSG00000100266	Q9UNF0
ENSG00000100271	O95922
ENSG00000100276	Q92737
ENSG00000100281	Q9UGU5
ENSG00000100290	Q13323
ENSG00000100296	Q13769
ENSG00000100297	P33992
ENSG00000100307	O95931
ENSG00000100312	P10323
ENSG00000100325	Q9H1I8
ENSG00000100345	P35579
ENSG00000100346	Q9P0X4
ENSG00000100354	Q9UPQ9
ENSG00000100359	Q96HU1
ENSG00000100360	Q9BW83
ENSG00000100364	Q6ICG6
ENSG00000100365	Q15080
ENSG00000100379	Q8N5Z5
ENSG00000100393	Q09472
ENSG00000100401	P46060
ENSG00000100403	Q9UGR2
ENSG00000100412	Q99798
ENSG00000100425	O95696
ENSG00000100427	Q15049
ENSG00000100441	O15037
ENSG00000100453	P10144
ENSG00000100461	Q86U06
ENSG00000100462	O14744
ENSG00000100473	O43405
ENSG00000100478	Q9Y587
ENSG00000100503	Q8N4C6
ENSG00000100504	P06737
ENSG00000100523	Q8NEL9
ENSG00000100554	Q9Y5K8
ENSG00000100558	Q9NYT0
ENSG00000100564	Q14442
ENSG00000100578	Q9BVV6
ENSG00000100583	Q9P1V8
ENSG00000100591	O95433
ENSG00000100592	Q9Y4D1
ENSG00000100596	O15270
ENSG00000100599	Q8TB24
ENSG00000100604	P10645
ENSG00000100614	P35813
ENSG00000100625	Q9UIU6
ENSG00000100626	Q8N428
ENSG00000100628	Q96Q27
ENSG00000100629	Q6ZU80
ENSG00000100664	P55010
ENSG00000100678	P57103
ENSG00000100697	Q9UPY3
ENSG00000100714	P11586
ENSG00000100722	Q6PJT7
ENSG00000100731	Q96RV3
ENSG00000100749	Q99986
ENSG00000100764	P62191
ENSG00000100767	O95428
ENSG00000100784	O75582
ENSG00000100796	Q6IN85
ENSG00000100802	Q9H972
ENSG00000100811	P25490
ENSG00000100813	Q9UKV3
ENSG00000100815	Q15643
ENSG00000100836	Q86U42
ENSG00000100842	O43281
ENSG00000100888	Q9HCK8
ENSG00000100890	O15091
ENSG00000100897	Q8TEB1
ENSG00000100902	P60900
ENSG00000100918	O95072
ENSG00000100938	Q9P2T1
ENSG00000100941	Q9H307
ENSG00000100968	Q14934
ENSG00000100983	P48637
ENSG00000100991	Q8TEL6
ENSG00000100994	P11216
ENSG00000101003	Q14691
ENSG00000101004	Q9Y2I6
ENSG00000101040	Q9ULU4
ENSG00000101049	Q9HBY8
ENSG00000101076	P41235
ENSG00000101084	Q9BUV8
ENSG00000101096	Q13469
ENSG00000101115	Q9UJQ4
ENSG00000101126	Q9H2P0
ENSG00000101134	Q9P104
ENSG00000101138	Q05048
ENSG00000101150	O43399
ENSG00000101152	Q9H3Z4
ENSG00000101180	Q9Y5N1
ENSG00000101190	Q9UL49
ENSG00000101191	Q9BTC0
ENSG00000101194	Q9BYT1
ENSG00000101203	Q9P218
ENSG00000101204	P43681
ENSG00000101210	Q05639
ENSG00000101230	B1AKI9
ENSG00000101236	Q9Y225
ENSG00000101255	Q96RU7
ENSG00000101265	P50749
ENSG00000101282	Q2I0M5
ENSG00000101298	O15079
ENSG00000101310	Q15437
ENSG00000101311	Q9BQL6
ENSG00000101331	Q9NUG4
ENSG00000101333	Q15147
ENSG00000101342	A0PJX2
ENSG00000101350	O15066
ENSG00000101384	P78504
ENSG00000101391	Q96SZ6
ENSG00000101407	O43156
ENSG00000101413	Q9NQG5
ENSG00000101425	P17213
ENSG00000101435	Q9H4G1
ENSG00000101446	P49223
ENSG00000101447	Q9H4H8
ENSG00000101452	Q9H5Z1
ENSG00000101463	Q9H7V2
ENSG00000101474	Q9HDC9
ENSG00000101493	Q92618
ENSG00000101544	Q6IQ32
ENSG00000101546	Q8N0V3
ENSG00000101557	P54578
ENSG00000101596	A6NHR9
ENSG00000101624	Q8TAP6
ENSG00000101638	O15466
ENSG00000101639	Q8TEP8
ENSG00000101680	P25391
ENSG00000101745	Q6UB98
ENSG00000101751	Q9UNA4
ENSG00000101773	Q99708
ENSG00000101782	O14730
ENSG00000101825	Q9NR99
ENSG00000101842	Q86XK7
ENSG00000101843	O75832
ENSG00000101849	O60907
ENSG00000101856	O00264
ENSG00000101882	Q8N5F7
ENSG00000101892	Q9UN42
ENSG00000101901	Q9NP73
ENSG00000101916	Q9NR97
ENSG00000101935	Q9Y4X0
ENSG00000101951	O60829
ENSG00000101955	P78539
ENSG00000101972	Q8N3U4
ENSG00000101974	Q8NB49
ENSG00000101977	P10911
ENSG00000101981	P00740
ENSG00000101986	P33897
ENSG00000102001	O60840
ENSG00000102003	P08247
ENSG00000102021	Q9P127
ENSG00000102038	P28370
ENSG00000102043	Q96EF0
ENSG00000102048	Q96DX5
ENSG00000102098	Q9UQR0
ENSG00000102103	O60828
ENSG00000102109	Q9UHG2
ENSG00000102158	Q9H0U3
ENSG00000102178	P11441
ENSG00000102181	Q8TCZ2
ENSG00000102189	Q15075
ENSG00000102225	Q00536
ENSG00000102226	P51784
ENSG00000102241	O43719
ENSG00000102265	P01033
ENSG00000102287	P78334
ENSG00000102290	Q9BZA7
ENSG00000102302	P98174
ENSG00000102316	Q9UNF1
ENSG00000102317	P98179
ENSG00000102383	Q96MV8
ENSG00000102384	Q92674
ENSG00000102385	Q13474
ENSG00000102387	Q5H9L4
ENSG00000102401	Q9UH62
ENSG00000102452	Q8IZF0
ENSG00000102471	Q9NV92
ENSG00000102543	Q9BWV3
ENSG00000102554	Q13887
ENSG00000102683	Q13326
ENSG00000102699	Q9UKK3
ENSG00000102710	Q8NEM7
ENSG00000102743	Q9Y619
ENSG00000102755	P17948
ENSG00000102763	A3KMH1
ENSG00000102780	Q86XP1
ENSG00000102781	Q9BW62
ENSG00000102794	A6NK06
ENSG00000102804	Q15714
ENSG00000102837	Q6UX06
ENSG00000102871	Q15628
ENSG00000102882	P27361
ENSG00000102886	Q7L5L3
ENSG00000102893	Q93100
ENSG00000102900	Q8N1F7
ENSG00000102901	Q96BT3
ENSG00000102908	O94916
ENSG00000102910	Q86WA8
ENSG00000102921	O75113
ENSG00000102924	P23435
ENSG00000102935	Q2M1K9
ENSG00000102974	P49711
ENSG00000102977	Q96AP0
ENSG00000102984	O75541
ENSG00000102996	P51511
ENSG00000103023	Q6PEW0
ENSG00000103037	Q8TBK2
ENSG00000103042	Q9NVC3
ENSG00000103047	Q9C0B7
ENSG00000103051	Q9H9E3
ENSG00000103064	Q92536
ENSG00000103067	Q9H6T0
ENSG00000103091	Q6PJI9
ENSG00000103168	Q15572
ENSG00000103174	Q9UK23
ENSG00000103184	O43304
ENSG00000103197	P49815
ENSG00000103199	O60304
ENSG00000103222	P33527
ENSG00000103241	Q12946
ENSG00000103245	Q9H6Q4
ENSG00000103249	P51798
ENSG00000103257	Q01650
ENSG00000103310	Q05996
ENSG00000103326	O75808
ENSG00000103335	Q92508
ENSG00000103342	P15170
ENSG00000103343	Q15697
ENSG00000103351	Q96AJ1
ENSG00000103355	Q8NF86
ENSG00000103404	Q70CQ4
ENSG00000103429	Q9NZS9
ENSG00000103449	Q9NSC2
ENSG00000103460	O15405
ENSG00000103479	Q08999
ENSG00000103489	Q86Y38
ENSG00000103490	Q9ULZ3
ENSG00000103495	P56270
ENSG00000103502	O14735
ENSG00000103507	O14874
ENSG00000103544	Q7Z3J2
ENSG00000103550	Q1ED39
ENSG00000103642	P83111
ENSG00000103653	P41240
ENSG00000103657	Q15751
ENSG00000103710	Q9NYN1
ENSG00000103740	Q96GR2
ENSG00000103742	Q8TDY8
ENSG00000103855	Q5ZPR3
ENSG00000103888	Q8WUJ3
ENSG00000103932	Q9BWH6
ENSG00000103942	Q9NSB8
ENSG00000103966	Q9H223
ENSG00000103994	Q9H2Y7
ENSG00000104047	Q8N5C7
ENSG00000104059	O60320
ENSG00000104064	Q06547
ENSG00000104067	Q07157
ENSG00000104093	Q8TDJ6
ENSG00000104131	O75822
ENSG00000104133	Q96JI7
ENSG00000104142	Q9P253
ENSG00000104154	O14863
ENSG00000104177	Q9P2K5
ENSG00000104205	Q96BR1
ENSG00000104218	Q1MSJ5
ENSG00000104219	Q9UIJ5
ENSG00000104228	Q9UPQ4
ENSG00000104231	Q8TCF1
ENSG00000104312	O43353
ENSG00000104320	O60934
ENSG00000104331	Q9NX62
ENSG00000104332	Q8N474
ENSG00000104341	Q86VI4
ENSG00000104408	P60228
ENSG00000104413	Q6NXG1
ENSG00000104427	Q96GY0
ENSG00000104447	Q9UHF7
ENSG00000104450	Q07617
ENSG00000104517	O95071
ENSG00000104537	P27216
ENSG00000104549	Q14534
ENSG00000104635	Q15043
ENSG00000104643	Q96QG7
ENSG00000104660	O95214
ENSG00000104679	Q9Y3T6
ENSG00000104687	P00390
ENSG00000104714	Q86X53
ENSG00000104722	P07197
ENSG00000104723	Q13454
ENSG00000104738	P33991
ENSG00000104756	Q7L273
ENSG00000104765	O60238
ENSG00000104774	O00754
ENSG00000104804	O00295
ENSG00000104805	Q02818
ENSG00000104814	Q92918
ENSG00000104824	P14866
ENSG00000104825	Q15653
ENSG00000104848	Q96RP8
ENSG00000104852	P08621
ENSG00000104859	Q8N2M8
ENSG00000104879	P06732
ENSG00000104880	Q6ZSZ5
ENSG00000104881	Q8WUF5
ENSG00000104883	Q96HA9
ENSG00000104885	Q8TEK3
ENSG00000104888	Q9P2U7
ENSG00000104889	O75792
ENSG00000104892	Q6P597
ENSG00000104899	P03971
ENSG00000104904	P54368
ENSG00000104907	Q9NXH9
ENSG00000104915	O60499
ENSG00000104918	Q9HD89
ENSG00000104936	Q09013
ENSG00000104941	Q9H0K4
ENSG00000104946	Q9HA65
ENSG00000104951	Q96RQ9
ENSG00000104957	P13994
ENSG00000104967	Q9UNW9
ENSG00000104973	Q71SY5
ENSG00000104980	O43615
ENSG00000104983	Q9Y6R9
ENSG00000105048	P13805
ENSG00000105063	Q9UPN7
ENSG00000105088	O95897
ENSG00000105122	Q86YV0
ENSG00000105135	A1L0T0
ENSG00000105137	Q6ZW31
ENSG00000105171	O95707
ENSG00000105176	O94763
ENSG00000105186	Q96NW4
ENSG00000105197	Q3ZCQ8
ENSG00000105198	Q9UHV8
ENSG00000105202	P22087
ENSG00000105223	Q8IV08
ENSG00000105227	Q9BXM0
ENSG00000105229	Q8N2W9
ENSG00000105245	Q9Y6R0
ENSG00000105248	Q9BW85
ENSG00000105270	Q96DZ5
ENSG00000105278	Q9UPR6
ENSG00000105290	P51693
ENSG00000105298	Q8WUQ7
ENSG00000105321	Q9Y3X0
ENSG00000105325	Q9UM11
ENSG00000105339	A2RUS2
ENSG00000105357	Q7Z406
ENSG00000105366	Q9NYZ4
ENSG00000105373	Q9NZM5
ENSG00000105376	Q9UMF0
ENSG00000105379	P38117
ENSG00000105388	P06731
ENSG00000105392	O43186
ENSG00000105393	Q9NWV8
ENSG00000105397	P29597
ENSG00000105401	Q16543
ENSG00000105404	Q9UI14
ENSG00000105419	Q99687
ENSG00000105426	Q13332
ENSG00000105429	Q7Z7M0
ENSG00000105464	O15399
ENSG00000105479	Q96M63
ENSG00000105497	Q9Y473
ENSG00000105499	Q9UP65
ENSG00000105509	Q92839
ENSG00000105538	Q5U651
ENSG00000105549	Q9P2T0
ENSG00000105552	O15382
ENSG00000105568	P30153
ENSG00000105576	O14787
ENSG00000105609	O75023
ENSG00000105613	Q9Y2H9
ENSG00000105617	Q96BZ8
ENSG00000105639	P52333
ENSG00000105643	Q8TBH0
ENSG00000105647	O00459
ENSG00000105655	Q9NPH2
ENSG00000105664	P49747
ENSG00000105669	O14579
ENSG00000105675	P20648
ENSG00000105696	Q9UK28
ENSG00000105697	P81172
ENSG00000105699	Q86X29
ENSG00000105707	P05981
ENSG00000105708	P17017
ENSG00000105722	P50548
ENSG00000105723	P49840
ENSG00000105726	Q9HD20
ENSG00000105732	Q6ZN55
ENSG00000105737	Q16478
ENSG00000105738	O60292
ENSG00000105767	Q8NFZ8
ENSG00000105771	Q9H0W8
ENSG00000105819	O75439
ENSG00000105849	Q3B726
ENSG00000105851	P48736
ENSG00000105855	P26012
ENSG00000105856	O60381
ENSG00000105866	Q02446
ENSG00000105877	Q96DT5
ENSG00000105889	Q6NZ63
ENSG00000105894	P21246
ENSG00000105928	O60443
ENSG00000105948	A0AVF1
ENSG00000105953	Q02218
ENSG00000105967	O14948
ENSG00000105983	Q8WVP7
ENSG00000105989	P09544
ENSG00000105993	O75190
ENSG00000105996	O43364
ENSG00000105997	O43365
ENSG00000106003	Q8NES3
ENSG00000106009	Q6PJG6
ENSG00000106025	O95859
ENSG00000106031	P31271
ENSG00000106034	A4D0V7
ENSG00000106052	Q86VP1
ENSG00000106069	P52757
ENSG00000106077	Q8NFV4
ENSG00000106078	O75128
ENSG00000106089	Q16623
ENSG00000106100	Q9Y239
ENSG00000106105	P41250
ENSG00000106125	Q4G0A6
ENSG00000106153	Q9Y6H1
ENSG00000106246	O75127
ENSG00000106261	P17029
ENSG00000106263	P55884
ENSG00000106278	P23471
ENSG00000106299	O00401
ENSG00000106327	Q9UP52
ENSG00000106344	Q9NW13
ENSG00000106346	Q9H9J4
ENSG00000106348	P20839
ENSG00000106351	O95081
ENSG00000106366	P05121
ENSG00000106397	O60568
ENSG00000106404	P56746
ENSG00000106410	O60393
ENSG00000106415	Q86VQ1
ENSG00000106443	O94880
ENSG00000106459	Q16656
ENSG00000106462	Q15910
ENSG00000106483	Q6FHJ7
ENSG00000106511	P50222
ENSG00000106524	Q8IV38
ENSG00000106536	P78424
ENSG00000106565	Q3YBM2
ENSG00000106571	P10071
ENSG00000106624	Q8IUX7
ENSG00000106638	Q9Y4P3
ENSG00000106648	Q7Z4T8
ENSG00000106714	Q9BZ76
ENSG00000106771	Q9H330
ENSG00000106780	Q9H1U4
ENSG00000106799	P36897
ENSG00000106819	Q9BXN1
ENSG00000106823	O94769
ENSG00000106829	Q04727
ENSG00000106852	Q9UPM6
ENSG00000106948	Q7Z591
ENSG00000106952	P32971
ENSG00000107077	Q9H3R0
ENSG00000107099	Q8NF50
ENSG00000107104	Q14678
ENSG00000107147	Q5JUK3
ENSG00000107165	P17643
ENSG00000107175	O43889
ENSG00000107185	Q92546
ENSG00000107186	O75970
ENSG00000107242	O14986
ENSG00000107282	Q02410
ENSG00000107290	Q7Z333
ENSG00000107338	Q15464
ENSG00000107341	Q712K3
ENSG00000107371	Q9NQT5
ENSG00000107404	O14640
ENSG00000107443	Q5T5M9
ENSG00000107447	P04053
ENSG00000107518	Q5VV63
ENSG00000107537	O14832
ENSG00000107581	Q14152
ENSG00000107611	O60494
ENSG00000107614	O14717
ENSG00000107651	Q9Y6Y8
ENSG00000107672	Q9NXX6
ENSG00000107736	Q9H251
ENSG00000107742	Q92563
ENSG00000107758	P16298
ENSG00000107771	Q9H7U1
ENSG00000107779	P36894
ENSG00000107807	P31314
ENSG00000107815	Q96RR1
ENSG00000107816	Q9BRK4
ENSG00000107829	P57775
ENSG00000107854	Q9H2K2
ENSG00000107859	O75364
ENSG00000107862	Q92538
ENSG00000107863	Q5T5U3
ENSG00000107864	Q8NE35
ENSG00000107872	Q9H469
ENSG00000107874	Q9H467
ENSG00000107890	Q9UPS8
ENSG00000107897	Q5T8D3
ENSG00000107929	Q92615
ENSG00000107937	Q9BZE4
ENSG00000107938	Q3B7T1
ENSG00000107951	Q9NVV4
ENSG00000107954	O76050
ENSG00000107957	Q5TCZ1
ENSG00000107959	Q5JRX3
ENSG00000107968	P41279
ENSG00000108021	Q5VWN6
ENSG00000108055	Q9UQE7
ENSG00000108064	Q00059
ENSG00000108107	P46779
ENSG00000108175	Q9ULJ6
ENSG00000108176	Q9UKB3
ENSG00000108179	P30405
ENSG00000108239	O60347
ENSG00000108256	Q7Z417
ENSG00000108262	Q9Y2X7
ENSG00000108312	P17480
ENSG00000108352	Q9UHV5
ENSG00000108375	Q68DV7
ENSG00000108395	O94972
ENSG00000108423	Q9UJT1
ENSG00000108443	P23443
ENSG00000108465	Q96JB5
ENSG00000108469	O94762
ENSG00000108474	Q9Y2B2
ENSG00000108510	Q9UHV7
ENSG00000108511	P17509
ENSG00000108515	P13929
ENSG00000108551	Q9Y272
ENSG00000108557	Q7Z5J4
ENSG00000108559	Q99567
ENSG00000108576	P31645
ENSG00000108578	Q13867
ENSG00000108582	O75976
ENSG00000108592	Q8IY81
ENSG00000108599	O43572
ENSG00000108602	P30838
ENSG00000108639	O43760
ENSG00000108641	Q9UPM9
ENSG00000108654	P17844
ENSG00000108671	O00231
ENSG00000108679	Q08380
ENSG00000108771	Q96C10
ENSG00000108784	P54802
ENSG00000108788	Q9UH92
ENSG00000108797	P78357
ENSG00000108819	Q96SB3
ENSG00000108821	P02452
ENSG00000108828	Q99536
ENSG00000108829	Q96AG4
ENSG00000108840	Q9UQL6
ENSG00000108846	O15438
ENSG00000108848	O95232
ENSG00000108883	Q15029
ENSG00000108947	Q15768
ENSG00000108950	Q96MK3
ENSG00000108960	Q15546
ENSG00000109016	Q6IAN0
ENSG00000109063	P11055
ENSG00000109072	P04004
ENSG00000109084	Q5BJF2
ENSG00000109099	Q01453
ENSG00000109111	Q7KZ85
ENSG00000109118	Q96QT6
ENSG00000109132	Q99453
ENSG00000109158	P48169
ENSG00000109171	Q9P270
ENSG00000109184	Q92564
ENSG00000109205	A1E959
ENSG00000109208	Q99954
ENSG00000109255	P48645
ENSG00000109265	Q6ZU35
ENSG00000109272	P10720
ENSG00000109332	P61077
ENSG00000109436	Q6ZT07
ENSG00000109501	O76024
ENSG00000109572	P51790
ENSG00000109576	Q8N5Z0
ENSG00000109606	O43143
ENSG00000109618	Q9HD40
ENSG00000109654	Q9C040
ENSG00000109670	Q969H0
ENSG00000109674	Q8TAT5
ENSG00000109680	Q8N5T2
ENSG00000109685	O96028
ENSG00000109689	Q9P246
ENSG00000109705	P78367
ENSG00000109743	Q10588
ENSG00000109756	Q9Y4G8
ENSG00000109758	Q04756
ENSG00000109787	P57682
ENSG00000109805	Q9BPX3
ENSG00000109814	O60701
ENSG00000109819	Q9UBK2
ENSG00000109851	A6NMT0
ENSG00000109854	Q9BUP3
ENSG00000109911	Q96EB1
ENSG00000109920	Q8N3X1
ENSG00000109943	O95727
ENSG00000110031	O60711
ENSG00000110046	Q2TAZ0
ENSG00000110048	P22059
ENSG00000110057	Q9H1C4
ENSG00000110066	Q4FZB7
ENSG00000110076	P58401
ENSG00000110076	Q9P2S2
ENSG00000110077	Q9H2W1
ENSG00000110079	Q96JQ5
ENSG00000110092	P24385
ENSG00000110172	Q9UHD1
ENSG00000110237	Q96PE2
ENSG00000110274	Q9UPV0
ENSG00000110318	Q9P2H0
ENSG00000110321	P78344
ENSG00000110324	Q13651
ENSG00000110344	Q14139
ENSG00000110395	P22681
ENSG00000110400	Q15223
ENSG00000110427	Q6ZVL6
ENSG00000110429	Q9UK99
ENSG00000110492	P21741
ENSG00000110514	Q8WXG6
ENSG00000110619	P49589
ENSG00000110651	P60033
ENSG00000110660	Q8IXU6
ENSG00000110665	Q9P2W6
ENSG00000110680	P01258
ENSG00000110680	P06881
ENSG00000110693	P35712
ENSG00000110696	O00193
ENSG00000110697	O00562
ENSG00000110713	P52948
ENSG00000110721	P35790
ENSG00000110777	Q16633
ENSG00000110786	P54829
ENSG00000110799	P04275
ENSG00000110811	Q8IVL6
ENSG00000110844	Q6NWY9
ENSG00000110871	Q5HYK3
ENSG00000110881	P78348
ENSG00000110887	P14920
ENSG00000110900	A1L157
ENSG00000110917	Q14165
ENSG00000110925	Q9H175
ENSG00000110931	Q96RR4
ENSG00000110975	Q6XYQ8
ENSG00000111011	Q7L4I2
ENSG00000111049	P13349
ENSG00000111052	O14910
ENSG00000111087	P08151
ENSG00000111110	Q9ULR3
ENSG00000111142	P50579
ENSG00000111186	Q9H1J7
ENSG00000111215	Q16378
ENSG00000111229	O15145
ENSG00000111237	Q9UBQ0
ENSG00000111245	P10916
ENSG00000111249	O14529
ENSG00000111266	Q9BY84
ENSG00000111300	Q14CX7
ENSG00000111305	Q2KHT4
ENSG00000111339	Q93070
ENSG00000111341	P08493
ENSG00000111344	O95294
ENSG00000111361	Q14232
ENSG00000111364	Q8NHQ9
ENSG00000111424	P11473
ENSG00000111452	Q6QNK2
ENSG00000111530	Q86VP6
ENSG00000111602	Q9UNS1
ENSG00000111605	Q16630
ENSG00000111615	Q13601
ENSG00000111641	P46087
ENSG00000111642	Q14839
ENSG00000111644	Q8NEB7
ENSG00000111647	A0JNW5
ENSG00000111652	Q9UBW8
ENSG00000111667	P45974
ENSG00000111671	Q99619
ENSG00000111676	P54259
ENSG00000111728	Q92185
ENSG00000111752	P78364
ENSG00000111783	Q33E94
ENSG00000111785	Q9NVN3
ENSG00000111790	Q9NVK5
ENSG00000111796	Q12918
ENSG00000111799	Q99715
ENSG00000111802	O95551
ENSG00000111834	Q5TD94
ENSG00000111846	Q8N0V5
ENSG00000111860	Q5SZL2
ENSG00000111863	Q96IZ2
ENSG00000111885	P33908
ENSG00000111886	P28476
ENSG00000111981	Q9BZM6
ENSG00000112038	P35372
ENSG00000112041	O00294
ENSG00000112077	Q02094
ENSG00000112081	P84103
ENSG00000112130	O76064
ENSG00000112137	Q9C0D0
ENSG00000112139	Q8NFP4
ENSG00000112144	Q9UPZ9
ENSG00000112146	Q9UK97
ENSG00000112159	Q9NU22
ENSG00000112164	P43220
ENSG00000112182	Q9BYV9
ENSG00000112183	Q9BX46
ENSG00000112186	P40123
ENSG00000112195	Q5T2D2
ENSG00000112200	Q9Y4E5
ENSG00000112210	Q9ULC3
ENSG00000112212	Q5TGU0
ENSG00000112214	Q5TD97
ENSG00000112218	Q9BZJ6
ENSG00000112234	Q9UKA2
ENSG00000112237	P24863
ENSG00000112238	Q9H4Q3
ENSG00000112242	O00716
ENSG00000112246	P81133
ENSG00000112249	Q8N3C0
ENSG00000112273	Q5TGJ6
ENSG00000112276	Q8NE79
ENSG00000112282	Q9ULK4
ENSG00000112299	O95497
ENSG00000112305	Q8IYB5
ENSG00000112309	Q9NPZ5
ENSG00000112320	A7XYQ1
ENSG00000112335	O60493
ENSG00000112339	Q9Y450
ENSG00000112365	O43167
ENSG00000112379	Q5TH69
ENSG00000112394	Q8TF71
ENSG00000112406	Q9UBI9
ENSG00000112499	O15244
ENSG00000112511	O43189
ENSG00000112514	O60888
ENSG00000112541	Q9Y233
ENSG00000112559	Q99750
ENSG00000112561	P19484
ENSG00000112576	P30281
ENSG00000112592	P20226
ENSG00000112624	Q6AI39
ENSG00000112640	Q14738
ENSG00000112655	Q13308
ENSG00000112658	P11831
ENSG00000112659	Q8IWT3
ENSG00000112667	O43598
ENSG00000112701	Q9GZR1
ENSG00000112715	P15692
ENSG00000112739	Q13523
ENSG00000112742	P33981
ENSG00000112759	Q99808
ENSG00000112761	O95389
ENSG00000112763	Q7KYR7
ENSG00000112769	Q16363
ENSG00000112787	Q9HCM7
ENSG00000112837	O95935
ENSG00000112877	Q9P209
ENSG00000112902	Q13591
ENSG00000112941	Q5XG87
ENSG00000112983	Q9H0E9
ENSG00000112984	O95235
ENSG00000112992	Q13423
ENSG00000112996	Q9NP92
ENSG00000113013	P38646
ENSG00000113070	Q99075
